year,station_id,month,day,date,delta_stage_max,discharge,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place
1989,3554,5,140,1989-05-20,22.0,602.0,471.0,465.0,477.0,1.7,"8,27",,,
1989,3554,5,141,1989-05-21,17.0,651.0,490.0,486.0,494.0,1.8,"8,27",,,
1989,3554,5,142,1989-05-22,30.0,705.0,514.0,504.0,524.0,2.8,"8,27",,,
1989,3554,5,143,1989-05-23,35.0,1010.0,549.0,538.0,559.0,3.5,"8,27",,,
1989,3554,5,144,1989-05-24,41.0,1400.0,591.0,569.0,600.0,4.2,"9, 8",,,
1989,3554,5,145,1989-05-25,42.0,1490.0,621.0,602.0,642.0,4.5,8,,,
2003,3554,5,139,2003-05-19,2.0,,563.0,560.0,565.0,2.7,9,,,
2003,3554,5,140,2003-05-20,0.0,1300.0,565.0,565.0,565.0,4.05,8,,,
2003,3554,5,141,2003-05-21,1.0,1270.0,566.0,566.0,566.0,4.1,8,,,
2003,3554,5,142,2003-05-22,-1.0,1240.0,561.0,557.0,565.0,4.2,8,,,
2003,3554,5,143,2003-05-23,-18.0,1210.0,544.0,540.0,547.0,4.7,8,,,
2003,3554,5,144,2003-05-24,-11.0,1180.0,535.0,534.0,536.0,5.25,8,,,
2003,3554,5,145,2003-05-25,-14.0,1150.0,519.0,515.0,522.0,6.0,27,,,
2005,3554,5,139,2005-05-19,-8.0,646.0,602.0,602.0,602.0,4.7,8,,,
2005,3554,5,140,2005-05-20,-8.0,635.0,593.0,592.0,594.0,4.8,29,,,
2005,3554,5,141,2005-05-21,-6.0,613.0,587.0,586.0,588.0,5.6,29,,,
2005,3554,5,142,2005-05-22,-5.0,667.0,583.0,583.0,583.0,6.9,29,,,
2005,3554,5,143,2005-05-23,0.0,721.0,583.0,583.0,583.0,7.0,9,,,
2005,3554,5,144,2005-05-24,-2.0,776.0,581.0,581.0,581.0,7.7,9,,,
2005,3554,5,145,2005-05-25,-4.0,730.0,576.0,575.0,577.0,7.7,29,,,
2013,3554,5,139,2013-05-19,-4.0,711.0,467.0,465.0,468.0,4.0,29,,,
2013,3554,5,140,2013-05-20,-6.0,694.0,461.0,460.0,462.0,4.0,29,,,
2013,3554,5,141,2013-05-21,-4.0,680.0,456.0,454.0,458.0,4.2,29,,,
2013,3554,5,142,2013-05-22,-8.0,657.0,448.0,446.0,450.0,4.0,29,,,
2013,3554,5,143,2013-05-23,-10.0,629.0,438.0,436.0,440.0,4.6,29,,,
2013,3554,5,144,2013-05-24,-14.0,596.0,426.0,426.0,426.0,4.8,29,,,
2013,3554,5,145,2013-05-25,4.0,604.0,429.0,428.0,430.0,4.9,29,,,
1989,3555,5,139,1989-05-19,-1.0,,364.0,360.0,367.0,0.3,"8,27",,,
1989,3555,5,140,1989-05-20,13.0,,380.0,379.0,380.0,0.3,8,,,
1989,3555,5,141,1989-05-21,-7.0,,372.0,371.0,373.0,0.7,8,,,
1989,3555,5,142,1989-05-22,23.0,,385.0,373.0,396.0,1.7,8,,,
1989,3555,5,143,1989-05-23,51.0,,443.0,439.0,447.0,3.1,8,,,
1989,3555,5,144,1989-05-24,37.0,,472.0,460.0,484.0,4.2,8,,,
1989,3555,5,145,1989-05-25,98.0,,558.0,533.0,582.0,5.4,8,,,
2003,3555,5,139,2003-05-19,46.0,,609.0,604.0,614.0,2.75,"9,27",,,
2003,3555,5,140,2003-05-20,-15.0,,598.0,597.0,599.0,2.9,"9,27",,,
2003,3555,5,141,2003-05-21,-3.0,,595.0,593.0,596.0,1.95,"8,27",,,
2003,3555,5,142,2003-05-22,23.0,,608.0,596.0,619.0,1.4,"8,27",,,
2003,3555,5,143,2003-05-23,-10.0,,603.0,597.0,609.0,2.4,8,,,
2003,3555,5,144,2003-05-24,-31.0,,568.0,558.0,578.0,2.3,29,,,
2003,3555,5,145,2003-05-25,-66.0,,497.0,481.0,512.0,4.05,29,,,
2005,3555,5,139,2005-05-19,64.0,,645.0,621.0,669.0,0.15,8,,,
2005,3555,5,140,2005-05-20,84.0,,737.0,720.0,753.0,0.2,8,,,
2005,3555,5,141,2005-05-21,6.0,,745.0,731.0,759.0,0.45,29,,,
2005,3555,5,142,2005-05-22,-36.0,,717.0,711.0,723.0,0.6,29,,,
2005,3555,5,143,2005-05-23,-22.0,,696.0,690.0,701.0,0.8,29,,,
2005,3555,5,144,2005-05-24,-17.0,,682.0,679.0,684.0,0.8,29,,,
2005,3555,5,145,2005-05-25,59.0,,737.0,730.0,743.0,0.95,29,,,
2013,3555,5,139,2013-05-19,2.0,,554.0,539.0,568.0,0.4,29,,,
2013,3555,5,140,2013-05-20,-20.0,,539.0,530.0,548.0,0.5,29,,,
2013,3555,5,141,2013-05-21,72.0,,593.0,566.0,620.0,0.7,29,,,
2013,3555,5,142,2013-05-22,48.0,,660.0,651.0,668.0,0.8,29,,,
2013,3555,5,143,2013-05-23,4.0,,668.0,663.0,672.0,0.8,29,,,
2013,3555,5,144,2013-05-24,-47.0,,608.0,590.0,625.0,1.1,29,,,
2013,3555,5,145,2013-05-25,-46.0,,566.0,552.0,579.0,1.4,29,,,
