snow_height,snow_coverage_station,station_id,date
0.5,10.0,3029,1994-10-12
0.5,4.0,3029,1994-10-13
0.5,4.0,3029,1994-10-14
0.0,0.0,3029,1994-10-15
0.0,8.0,3029,1994-10-16
0.0,0.5,3029,1994-10-17
0.0,0.0,3029,1994-10-18
0.0,0.0,3029,1994-10-19
0.0,0.0,3029,1994-10-20
0.5,5.0,3029,1994-10-21
0.5,5.0,3029,1994-10-22
0.5,4.0,3029,1994-10-23
0.5,4.0,3029,1994-10-24
3.5,10.0,3029,1994-10-25
2.0,10.0,3029,1994-10-26
2.5,10.0,3029,1994-10-27
4.0,10.0,3029,1994-10-28
5.0,10.0,3029,1994-10-29
6.0,10.0,3029,1994-10-30
8.0,10.0,3029,1994-10-31
11.0,10.0,3029,1994-11-01
11.0,10.0,3029,1994-11-02
11.5,10.0,3029,1994-11-03
13.5,10.0,3029,1994-11-04
12.5,10.0,3029,1994-11-05
13.5,10.0,3029,1994-11-06
14.0,10.0,3029,1994-11-07
14.5,10.0,3029,1994-11-08
14.0,10.0,3029,1994-11-09
14.5,10.0,3029,1994-11-10
16.0,10.0,3029,1994-11-11
16.5,10.0,3029,1994-11-12
16.5,10.0,3029,1994-11-13
16.5,10.0,3029,1994-11-14
16.5,10.0,3029,1994-11-15
17.0,10.0,3029,1994-11-16
14.0,10.0,3029,1994-11-17
14.0,10.0,3029,1994-11-18
15.0,10.0,3029,1994-11-19
16.0,10.0,3029,1994-11-20
16.5,10.0,3029,1994-11-21
17.5,10.0,3029,1994-11-22
18.0,10.0,3029,1994-11-23
19.0,10.0,3029,1994-11-24
19.5,10.0,3029,1994-11-25
18.5,10.0,3029,1994-11-26
22.5,10.0,3029,1994-11-27
25.5,10.0,3029,1994-11-28
26.0,10.0,3029,1994-11-29
27.5,10.0,3029,1994-11-30
27.0,10.0,3029,1994-12-01
26.5,10.0,3029,1994-12-02
26.5,10.0,3029,1994-12-03
26.0,10.0,3029,1994-12-04
26.5,10.0,3029,1994-12-05
27.0,10.0,3029,1994-12-06
28.0,10.0,3029,1994-12-07
28.0,10.0,3029,1994-12-08
28.0,10.0,3029,1994-12-09
28.0,10.0,3029,1994-12-10
28.0,10.0,3029,1994-12-11
28.5,10.0,3029,1994-12-12
28.5,10.0,3029,1994-12-13
28.5,10.0,3029,1994-12-14
28.5,10.0,3029,1994-12-15
28.5,10.0,3029,1994-12-16
28.5,10.0,3029,1994-12-17
28.5,10.0,3029,1994-12-18
28.5,10.0,3029,1994-12-19
30.0,10.0,3029,1994-12-20
31.0,10.0,3029,1994-12-21
31.0,10.0,3029,1994-12-22
31.0,10.0,3029,1994-12-23
31.5,10.0,3029,1994-12-24
31.5,10.0,3029,1994-12-25
31.5,10.0,3029,1994-12-26
31.5,10.0,3029,1994-12-27
31.5,10.0,3029,1994-12-28
32.5,10.0,3029,1994-12-29
33.5,10.0,3029,1994-12-30
35.0,10.0,3029,1994-12-31
35.0,10.0,3029,1995-01-01
36.5,10.0,3029,1995-01-02
37.5,10.0,3029,1995-01-03
39.5,10.0,3029,1995-01-04
44.0,10.0,3029,1995-01-05
50.5,10.0,3029,1995-01-06
53.0,10.0,3029,1995-01-07
53.5,10.0,3029,1995-01-08
58.5,10.0,3029,1995-01-09
58.0,10.0,3029,1995-01-10
58.0,10.0,3029,1995-01-11
58.0,10.0,3029,1995-01-12
57.5,10.0,3029,1995-01-13
58.0,10.0,3029,1995-01-14
59.0,10.0,3029,1995-01-15
58.5,10.0,3029,1995-01-16
58.5,10.0,3029,1995-01-17
58.0,10.0,3029,1995-01-18
59.5,10.0,3029,1995-01-19
61.0,10.0,3029,1995-01-20
61.0,10.0,3029,1995-01-21
59.0,10.0,3029,1995-01-22
60.0,10.0,3029,1995-01-23
60.5,10.0,3029,1995-01-24
61.0,10.0,3029,1995-01-25
61.0,10.0,3029,1995-01-26
61.5,10.0,3029,1995-01-27
64.5,10.0,3029,1995-01-28
65.0,10.0,3029,1995-01-29
66.5,10.0,3029,1995-01-30
67.0,10.0,3029,1995-01-31
67.0,10.0,3029,1995-02-01
66.0,10.0,3029,1995-02-02
65.5,10.0,3029,1995-02-03
65.5,10.0,3029,1995-02-04
65.5,10.0,3029,1995-02-05
66.0,10.0,3029,1995-02-06
67.0,10.0,3029,1995-02-07
67.0,10.0,3029,1995-02-08
67.0,10.0,3029,1995-02-09
67.5,10.0,3029,1995-02-10
68.0,10.0,3029,1995-02-11
68.0,10.0,3029,1995-02-12
68.0,10.0,3029,1995-02-13
70.5,10.0,3029,1995-02-14
72.0,10.0,3029,1995-02-15
71.0,10.0,3029,1995-02-16
71.0,10.0,3029,1995-02-17
71.0,10.0,3029,1995-02-18
71.0,10.0,3029,1995-02-19
67.5,10.0,3029,1995-02-20
67.0,10.0,3029,1995-02-21
67.0,10.0,3029,1995-02-22
68.5,10.0,3029,1995-02-23
68.5,10.0,3029,1995-02-24
68.5,10.0,3029,1995-02-25
68.5,10.0,3029,1995-02-26
68.0,10.0,3029,1995-02-27
67.5,10.0,3029,1995-02-28
68.5,10.0,3029,1995-03-01
69.0,10.0,3029,1995-03-02
74.0,10.0,3029,1995-03-03
76.0,10.0,3029,1995-03-04
76.0,10.0,3029,1995-03-05
77.0,10.0,3029,1995-03-06
75.5,10.0,3029,1995-03-07
75.5,10.0,3029,1995-03-08
75.5,10.0,3029,1995-03-09
75.0,10.0,3029,1995-03-10
73.0,10.0,3029,1995-03-11
73.0,10.0,3029,1995-03-12
73.5,10.0,3029,1995-03-13
73.0,10.0,3029,1995-03-14
72.5,10.0,3029,1995-03-15
72.0,10.0,3029,1995-03-16
73.0,10.0,3029,1995-03-17
73.0,10.0,3029,1995-03-18
73.5,10.0,3029,1995-03-19
73.5,10.0,3029,1995-03-20
73.5,10.0,3029,1995-03-21
73.0,10.0,3029,1995-03-22
73.0,10.0,3029,1995-03-23
72.5,10.0,3029,1995-03-24
79.5,10.0,3029,1995-03-25
82.0,10.0,3029,1995-03-26
84.0,10.0,3029,1995-03-27
83.0,10.0,3029,1995-03-28
79.5,10.0,3029,1995-03-29
78.5,10.0,3029,1995-03-30
77.0,10.0,3029,1995-03-31
76.5,10.0,3029,1995-04-01
76.5,10.0,3029,1995-04-02
75.5,10.0,3029,1995-04-03
79.5,10.0,3029,1995-04-04
80.0,10.0,3029,1995-04-05
80.0,10.0,3029,1995-04-06
80.0,10.0,3029,1995-04-07
78.0,10.0,3029,1995-04-08
77.0,10.0,3029,1995-04-09
75.0,10.0,3029,1995-04-10
75.0,10.0,3029,1995-04-11
74.5,10.0,3029,1995-04-12
74.0,10.0,3029,1995-04-13
73.0,10.0,3029,1995-04-14
72.5,10.0,3029,1995-04-15
71.0,10.0,3029,1995-04-16
70.5,10.0,3029,1995-04-17
67.0,10.0,3029,1995-04-18
60.5,10.0,3029,1995-04-19
58.0,10.0,3029,1995-04-20
61.5,10.0,3029,1995-04-21
59.5,10.0,3029,1995-04-22
58.5,10.0,3029,1995-04-23
59.5,10.0,3029,1995-04-24
64.5,10.0,3029,1995-04-25
62.5,10.0,3029,1995-04-26
59.5,10.0,3029,1995-04-27
56.5,9.5,3029,1995-04-28
53.5,9.0,3029,1995-04-29
49.0,9.0,3029,1995-04-30
47.5,9.0,3029,1995-05-01
43.5,9.0,3029,1995-05-02
42.0,8.5,3029,1995-05-03
40.0,8.5,3029,1995-05-04
35.5,8.5,3029,1995-05-05
20.5,7.0,3029,1995-05-06
18.5,6.5,3029,1995-05-07
15.5,6.0,3029,1995-05-08
15.0,6.0,3029,1995-05-09
13.0,6.0,3029,1995-05-10
7.5,4.5,3029,1995-05-11
4.5,4.0,3029,1995-05-12
4.5,4.0,3029,1995-05-13
4.5,3.5,3029,1995-05-14
4.5,3.5,3029,1995-05-15
4.5,3.0,3029,1995-05-16
4.5,2.5,3029,1995-05-17
2.5,2.0,3029,1995-05-18
1.0,1.5,3029,1995-05-19
0.5,1.0,3029,1995-05-20
0.0,0.0,3029,1995-05-21
0.0,0.0,3029,1995-05-22
0.0,0.0,3029,1995-05-23
2.0,4.0,3029,1995-05-24
0.0,0.0,3029,1995-05-25
0.0,0.0,3029,1995-05-26
0.0,0.0,3029,1995-05-27
0.0,0.0,3029,1995-05-28
0.0,0.0,3029,1995-05-29
0.0,0.0,3029,1995-05-30
0.0,0.0,3029,1995-05-31
0.0,0.0,3029,1995-06-01
0.0,0.0,3029,1995-06-02
0.0,0.0,3029,1995-06-03
0.0,0.0,3029,1995-06-04
0.0,0.0,3029,1995-06-05
0.0,0.0,3029,1995-06-06
0.0,0.0,3029,1995-06-07
0.0,0.0,3029,1995-06-08
0.0,0.0,3029,1995-06-09
0.0,0.0,3029,1995-06-10
0.0,0.0,3029,1995-06-11
0.0,0.0,3029,1995-06-12
0.0,0.0,3029,1995-06-13
0.0,0.0,3029,1995-06-14
0.0,0.0,3029,1995-06-15
0.0,0.0,3029,1995-06-16
0.0,0.0,3029,1995-06-17
0.0,0.0,3029,1995-06-18
0.0,0.0,3029,1995-06-19
0.0,0.0,3029,1995-06-20
0.0,0.0,3029,1995-06-21
0.0,0.0,3029,1995-06-22
0.0,0.0,3029,1995-06-23
0.0,0.0,3029,1995-06-24
0.0,0.0,3029,1995-06-25
0.0,0.0,3029,1995-06-26
0.0,0.0,3029,1995-06-27
0.0,0.0,3029,1995-06-28
0.0,0.0,3029,1995-06-29
0.0,0.0,3029,1995-06-30
0.0,0.0,3029,1995-07-01
0.0,0.0,3029,1995-07-02
0.0,0.0,3029,1995-07-03
0.0,0.0,3029,1995-07-04
0.0,0.0,3029,1995-07-05
0.0,0.0,3029,1995-07-06
0.0,0.0,3029,1995-07-07
0.0,0.0,3029,1995-07-08
0.0,0.0,3029,1995-07-09
0.0,0.0,3029,1995-07-10
0.0,0.0,3029,1995-07-11
0.0,0.0,3029,1995-07-12
0.0,0.0,3029,1995-07-13
0.0,0.0,3029,1995-07-14
0.0,0.0,3029,1995-07-15
0.0,0.0,3029,1995-07-16
0.0,0.0,3029,1995-07-17
0.0,0.0,3029,1995-07-18
0.0,0.0,3029,1995-07-19
0.0,0.0,3029,1995-07-20
0.0,0.0,3029,1995-07-21
0.0,0.0,3029,1995-07-22
0.0,0.0,3029,1995-07-23
0.0,0.0,3029,1995-07-24
0.0,0.0,3029,1995-07-25
0.0,0.0,3029,1995-07-26
0.0,0.0,3029,1995-07-27
0.0,0.0,3029,1995-07-28
0.0,0.0,3029,1995-07-29
0.0,0.0,3029,1995-07-30
0.0,0.0,3029,1995-07-31
0.0,0.0,3029,1995-08-01
0.0,0.0,3029,1995-08-02
0.0,0.0,3029,1995-08-03
0.0,0.0,3029,1995-08-04
0.0,0.0,3029,1995-08-05
0.0,0.0,3029,1995-08-06
0.0,0.0,3029,1995-08-07
0.0,0.0,3029,1995-08-08
0.0,0.0,3029,1995-08-09
0.0,0.0,3029,1995-08-10
0.0,0.0,3029,1995-08-11
0.0,0.0,3029,1995-08-12
0.0,0.0,3029,1995-08-13
0.0,0.0,3029,1995-08-14
0.0,0.0,3029,1995-08-15
0.0,0.0,3029,1995-08-16
0.0,0.0,3029,1995-08-17
0.0,0.0,3029,1995-08-18
0.0,0.0,3029,1995-08-19
0.0,0.0,3029,1995-08-20
0.0,0.0,3029,1995-08-21
0.0,0.0,3029,1995-08-22
0.0,0.0,3029,1995-08-23
0.0,0.0,3029,1995-08-24
0.0,0.0,3029,1995-08-25
0.0,0.0,3029,1995-08-26
0.0,0.0,3029,1995-08-27
0.0,0.0,3029,1995-08-28
0.0,0.0,3029,1995-08-29
0.0,0.0,3029,1995-08-30
0.0,0.0,3029,1995-08-31
0.0,0.0,3029,1995-09-01
0.0,0.0,3029,1995-09-02
0.0,0.0,3029,1995-09-03
0.0,0.0,3029,1995-09-04
0.0,0.0,3029,1995-09-05
0.0,0.0,3029,1995-09-06
0.0,0.0,3029,1995-09-07
0.0,0.0,3029,1995-09-08
0.0,0.0,3029,1995-09-09
0.0,0.0,3029,1995-09-10
0.0,0.0,3029,1995-09-11
0.0,0.0,3029,1995-09-12
0.0,0.0,3029,1995-09-13
0.0,0.0,3029,1995-09-14
0.0,0.0,3029,1995-09-15
0.0,0.0,3029,1995-09-16
0.0,0.0,3029,1995-09-17
0.0,0.0,3029,1995-09-18
0.0,0.0,3029,1995-09-19
0.0,0.0,3029,1995-09-20
0.0,0.0,3029,1995-09-21
0.0,0.0,3029,1995-09-22
0.0,0.0,3029,1995-09-23
0.0,0.0,3029,1995-09-24
0.0,0.0,3029,1995-09-25
0.0,0.0,3029,1995-09-26
0.0,0.0,3029,1995-09-27
0.0,5.0,3029,1995-09-28
0.0,0.0,3029,1995-09-29
0.0,0.0,3029,1995-09-30
0.0,0.0,3029,1995-10-01
0.0,0.0,3029,1995-10-02
0.0,0.0,3029,1995-10-03
0.0,0.0,3029,1995-10-04
0.0,0.0,3029,1995-10-05
2.5,10.0,3029,1995-10-06
1.5,6.5,3029,1995-10-07
0.0,4.5,3029,1995-10-08
0.0,9.0,3029,1995-10-09
0.5,9.0,3029,1995-10-10
0.5,9.0,3029,1995-10-11
1.5,9.0,3029,1995-10-12
1.0,8.0,3029,1995-10-13
1.0,8.0,3029,1995-10-14
1.0,5.0,3029,1995-10-15
0.5,4.5,3029,1995-10-16
0.0,4.0,3029,1995-10-17
0.0,0.0,3029,1995-10-18
0.0,5.0,3029,1995-10-19
2.5,10.0,3029,1995-10-20
2.0,9.0,3029,1995-10-21
1.0,6.5,3029,1995-10-22
0.0,5.0,3029,1995-10-23
0.0,1.0,3029,1995-10-24
0.0,0.0,3029,1995-10-25
2.0,10.0,3029,1995-10-26
1.5,10.0,3029,1995-10-27
5.0,10.0,3029,1995-10-28
6.5,10.0,3029,1995-10-29
6.5,10.0,3029,1995-10-30
6.5,10.0,3029,1995-10-31
6.5,10.0,3029,1995-11-01
10.5,10.0,3029,1995-11-02
10.0,10.0,3029,1995-11-03
13.5,10.0,3029,1995-11-04
12.0,10.0,3029,1995-11-05
12.0,10.0,3029,1995-11-06
11.5,10.0,3029,1995-11-07
12.0,10.0,3029,1995-11-08
15.0,10.0,3029,1995-11-09
16.5,10.0,3029,1995-11-10
18.0,10.0,3029,1995-11-11
19.0,10.0,3029,1995-11-12
18.5,10.0,3029,1995-11-13
19.0,10.0,3029,1995-11-14
25.5,10.0,3029,1995-11-15
26.5,10.0,3029,1995-11-16
28.5,10.0,3029,1995-11-17
27.0,10.0,3029,1995-11-18
26.5,10.0,3029,1995-11-19
30.0,10.0,3029,1995-11-20
31.0,10.0,3029,1995-11-21
30.5,10.0,3029,1995-11-22
36.0,10.0,3029,1995-11-23
37.0,10.0,3029,1995-11-24
34.0,10.0,3029,1995-11-25
35.5,10.0,3029,1995-11-26
35.0,10.0,3029,1995-11-27
35.0,10.0,3029,1995-11-28
34.0,10.0,3029,1995-11-29
34.0,10.0,3029,1995-11-30
35.0,10.0,3029,1995-12-01
35.0,10.0,3029,1995-12-02
35.0,10.0,3029,1995-12-03
35.0,10.0,3029,1995-12-04
35.0,10.0,3029,1995-12-05
35.5,10.0,3029,1995-12-06
35.5,10.0,3029,1995-12-07
37.5,10.0,3029,1995-12-08
38.0,10.0,3029,1995-12-09
38.5,10.0,3029,1995-12-10
40.0,10.0,3029,1995-12-11
40.0,10.0,3029,1995-12-12
40.0,10.0,3029,1995-12-13
37.5,10.0,3029,1995-12-14
38.0,10.0,3029,1995-12-15
39.0,10.0,3029,1995-12-16
39.0,10.0,3029,1995-12-17
38.5,10.0,3029,1995-12-18
39.0,10.0,3029,1995-12-19
40.5,10.0,3029,1995-12-20
40.5,10.0,3029,1995-12-21
41.0,10.0,3029,1995-12-22
41.0,10.0,3029,1995-12-23
43.5,10.0,3029,1995-12-24
41.5,10.0,3029,1995-12-25
42.0,10.0,3029,1995-12-26
42.5,10.0,3029,1995-12-27
42.5,10.0,3029,1995-12-28
43.5,10.0,3029,1995-12-29
42.0,10.0,3029,1995-12-30
42.0,10.0,3029,1995-12-31
45.0,10.0,3029,1996-01-01
45.0,10.0,3029,1996-01-02
45.0,10.0,3029,1996-01-03
45.0,10.0,3029,1996-01-04
45.5,10.0,3029,1996-01-05
45.5,10.0,3029,1996-01-06
45.5,10.0,3029,1996-01-07
46.0,10.0,3029,1996-01-08
46.0,10.0,3029,1996-01-09
46.0,10.0,3029,1996-01-10
46.0,10.0,3029,1996-01-11
46.0,10.0,3029,1996-01-12
46.5,10.0,3029,1996-01-13
47.0,10.0,3029,1996-01-14
47.5,10.0,3029,1996-01-15
48.5,10.0,3029,1996-01-16
48.5,10.0,3029,1996-01-17
51.0,10.0,3029,1996-01-18
51.0,10.0,3029,1996-01-19
50.5,10.0,3029,1996-01-20
50.5,10.0,3029,1996-01-21
51.0,10.0,3029,1996-01-22
52.0,10.0,3029,1996-01-23
52.5,10.0,3029,1996-01-24
54.0,10.0,3029,1996-01-25
54.0,10.0,3029,1996-01-26
54.0,10.0,3029,1996-01-27
54.0,10.0,3029,1996-01-28
54.5,10.0,3029,1996-01-29
54.0,10.0,3029,1996-01-30
54.5,10.0,3029,1996-01-31
54.5,10.0,3029,1996-02-01
54.5,10.0,3029,1996-02-02
54.5,10.0,3029,1996-02-03
54.5,10.0,3029,1996-02-04
54.5,10.0,3029,1996-02-05
54.5,10.0,3029,1996-02-06
54.5,10.0,3029,1996-02-07
54.5,10.0,3029,1996-02-08
55.5,10.0,3029,1996-02-09
56.0,10.0,3029,1996-02-10
56.0,10.0,3029,1996-02-11
56.0,10.0,3029,1996-02-12
55.5,10.0,3029,1996-02-13
55.5,10.0,3029,1996-02-14
56.0,10.0,3029,1996-02-15
56.0,10.0,3029,1996-02-16
56.0,10.0,3029,1996-02-17
56.5,10.0,3029,1996-02-18
56.5,10.0,3029,1996-02-19
57.0,10.0,3029,1996-02-20
56.5,10.0,3029,1996-02-21
56.5,10.0,3029,1996-02-22
56.0,10.0,3029,1996-02-23
55.0,10.0,3029,1996-02-24
56.0,10.0,3029,1996-02-25
57.5,10.0,3029,1996-02-26
58.0,10.0,3029,1996-02-27
58.0,10.0,3029,1996-02-28
59.5,10.0,3029,1996-02-29
63.5,10.0,3029,1996-03-01
67.5,10.0,3029,1996-03-02
68.0,10.0,3029,1996-03-03
68.0,10.0,3029,1996-03-04
68.0,10.0,3029,1996-03-05
68.5,10.0,3029,1996-03-06
68.0,10.0,3029,1996-03-07
68.5,10.0,3029,1996-03-08
74.0,10.0,3029,1996-03-09
74.0,10.0,3029,1996-03-10
73.5,10.0,3029,1996-03-11
73.5,10.0,3029,1996-03-12
73.0,10.0,3029,1996-03-13
73.0,10.0,3029,1996-03-14
73.0,10.0,3029,1996-03-15
72.0,10.0,3029,1996-03-16
72.0,10.0,3029,1996-03-17
72.5,10.0,3029,1996-03-18
72.5,10.0,3029,1996-03-19
72.5,10.0,3029,1996-03-20
72.5,10.0,3029,1996-03-21
72.0,10.0,3029,1996-03-22
72.0,10.0,3029,1996-03-23
72.0,10.0,3029,1996-03-24
71.5,10.0,3029,1996-03-25
71.5,10.0,3029,1996-03-26
71.0,10.0,3029,1996-03-27
70.5,10.0,3029,1996-03-28
70.5,10.0,3029,1996-03-29
71.0,10.0,3029,1996-03-30
70.0,10.0,3029,1996-03-31
69.5,10.0,3029,1996-04-01
68.0,10.0,3029,1996-04-02
67.5,10.0,3029,1996-04-03
67.5,10.0,3029,1996-04-04
67.5,10.0,3029,1996-04-05
66.5,10.0,3029,1996-04-06
66.5,10.0,3029,1996-04-07
67.0,10.0,3029,1996-04-08
67.0,10.0,3029,1996-04-09
66.0,10.0,3029,1996-04-10
65.5,10.0,3029,1996-04-11
64.5,10.0,3029,1996-04-12
63.5,10.0,3029,1996-04-13
61.5,10.0,3029,1996-04-14
61.0,10.0,3029,1996-04-15
64.0,10.0,3029,1996-04-16
64.0,10.0,3029,1996-04-17
62.0,10.0,3029,1996-04-18
61.0,10.0,3029,1996-04-19
60.5,10.0,3029,1996-04-20
60.0,9.5,3029,1996-04-21
60.0,9.5,3029,1996-04-22
59.0,9.5,3029,1996-04-23
59.5,9.5,3029,1996-04-24
60.0,10.0,3029,1996-04-25
55.5,9.5,3029,1996-04-26
56.0,10.0,3029,1996-04-27
50.0,9.5,3029,1996-04-28
42.0,9.5,3029,1996-04-29
37.5,9.5,3029,1996-04-30
34.0,9.0,3029,1996-05-01
29.0,8.5,3029,1996-05-02
23.0,8.0,3029,1996-05-03
17.5,7.5,3029,1996-05-04
17.0,7.5,3029,1996-05-05
14.0,7.0,3029,1996-05-06
10.5,6.0,3029,1996-05-07
7.5,5.0,3029,1996-05-08
3.5,4.0,3029,1996-05-09
3.0,3.0,3029,1996-05-10
0.5,2.0,3029,1996-05-11
0.0,0.5,3029,1996-05-12
0.0,0.5,3029,1996-05-13
0.0,0.0,3029,1996-05-14
0.0,0.0,3029,1996-05-15
0.0,0.0,3029,1996-05-16
0.0,0.0,3029,1996-05-17
0.0,0.0,3029,1996-05-18
0.0,0.0,3029,1996-05-19
0.0,0.0,3029,1996-05-20
0.0,0.0,3029,1996-05-21
0.0,0.0,3029,1996-05-22
0.0,0.0,3029,1996-05-23
0.0,0.0,3029,1996-05-24
0.0,0.0,3029,1996-05-25
0.0,0.0,3029,1996-05-26
0.0,0.0,3029,1996-05-27
0.0,0.0,3029,1996-05-28
0.0,0.0,3029,1996-05-29
0.0,0.0,3029,1996-05-30
0.0,0.0,3029,1996-05-31
0.0,0.0,3029,1996-06-01
0.0,0.0,3029,1996-06-02
0.0,0.0,3029,1996-06-03
-0.22592115953485248,-0.02272072753391774,3029,1996-06-04
-0.027069329187944913,-0.021546670661264256,3029,1996-06-05
-0.21363561070525883,-0.03605114410076804,3029,1996-06-06
-0.5970086899196092,-0.08257677845769273,3029,1996-06-07
-0.7176541142932109,-0.1162239009012197,3029,1996-06-08
-1.0162488094810875,-0.1666649309603172,3029,1996-06-09
-1.2628974044283687,-0.20424003126750212,3029,1996-06-10
-1.4300939196099218,-0.19974263111112867,3029,1996-06-11
-1.8479578107751102,-0.1680386374626558,3029,1996-06-12
-1.49124734739609,-0.13224388278960586,3029,1996-06-13
-1.7164807332874759,-0.09202118224386191,3029,1996-06-14
-1.9480329443076112,-0.052192039247256905,3029,1996-06-15
0.0,0.0,3029,1996-06-16
0.0,0.0,3029,1996-06-17
0.0,0.0,3029,1996-06-18
0.0,0.0,3029,1996-06-19
0.0,0.0,3029,1996-06-20
0.0,0.0,3029,1996-06-21
0.0,0.0,3029,1996-06-22
0.0,0.0,3029,1996-06-23
0.0,0.0,3029,1996-06-24
0.0,0.0,3029,1996-06-25
0.0,0.0,3029,1996-06-26
0.0,0.0,3029,1996-06-27
0.0,0.0,3029,1996-06-28
0.0,0.0,3029,1996-06-29
0.0,0.0,3029,1996-06-30
0.0,0.0,3029,1996-07-01
0.0,0.0,3029,1996-07-02
0.0,0.0,3029,1996-07-03
0.0,0.0,3029,1996-07-04
0.0,0.0,3029,1996-07-05
0.0,0.0,3029,1996-07-06
0.0,0.0,3029,1996-07-07
0.0,0.0,3029,1996-07-08
0.0,0.0,3029,1996-07-09
0.0,0.0,3029,1996-07-10
0.0,0.0,3029,1996-07-11
0.0,0.0,3029,1996-07-12
0.0,0.0,3029,1996-07-13
0.0,0.0,3029,1996-07-14
0.0,0.0,3029,1996-07-15
0.0,0.0,3029,1996-07-16
0.0,0.0,3029,1996-07-17
0.0,0.0,3029,1996-07-18
0.0,0.0,3029,1996-07-19
0.0,0.0,3029,1996-07-20
0.0,0.0,3029,1996-07-21
0.0,0.0,3029,1996-07-22
0.0,0.0,3029,1996-07-23
0.0,0.0,3029,1996-07-24
0.0,0.0,3029,1996-07-25
0.0,0.0,3029,1996-07-26
0.0,0.0,3029,1996-07-27
0.0,0.0,3029,1996-07-28
0.0,0.0,3029,1996-07-29
0.0,0.0,3029,1996-07-30
0.0,0.0,3029,1996-07-31
0.0,0.0,3029,1996-08-01
0.0,0.0,3029,1996-08-02
0.0,0.0,3029,1996-08-03
0.0,0.0,3029,1996-08-04
0.0,0.0,3029,1996-08-05
0.0,0.0,3029,1996-08-06
0.0,0.0,3029,1996-08-07
0.0,0.0,3029,1996-08-08
0.0,0.0,3029,1996-08-09
0.0,0.0,3029,1996-08-10
0.0,0.0,3029,1996-08-11
0.0,0.0,3029,1996-08-12
0.0,0.0,3029,1996-08-13
0.0,0.0,3029,1996-08-14
0.0,0.0,3029,1996-08-15
0.0,0.0,3029,1996-08-16
0.0,0.0,3029,1996-08-17
0.0,0.0,3029,1996-08-18
0.0,0.0,3029,1996-08-19
0.0,0.0,3029,1996-08-20
0.0,0.0,3029,1996-08-21
0.0,0.0,3029,1996-08-22
0.0,0.0,3029,1996-08-23
0.0,0.0,3029,1996-08-24
0.0,0.0,3029,1996-08-25
0.0,0.0,3029,1996-08-26
0.0,0.0,3029,1996-08-27
0.0,0.0,3029,1996-08-28
0.0,0.0,3029,1996-08-29
0.0,0.0,3029,1996-08-30
0.0,0.0,3029,1996-08-31
0.0,0.0,3029,1996-09-01
0.0,0.0,3029,1996-09-02
0.0,0.0,3029,1996-09-03
0.0,0.0,3029,1996-09-04
0.0,0.0,3029,1996-09-05
0.0,0.0,3029,1996-09-06
0.0,0.0,3029,1996-09-07
0.0,0.0,3029,1996-09-08
0.0,0.0,3029,1996-09-09
0.0,0.0,3029,1996-09-10
0.0,0.0,3029,1996-09-11
0.0,5.0,3029,1996-09-12
0.5,5.0,3029,1996-09-13
4.0,5.0,3029,1996-09-14
0.5,3.5,3029,1996-09-15
0.0,0.0,3029,1996-09-16
0.0,0.0,3029,1996-09-17
0.0,2.5,3029,1996-09-18
0.0,0.0,3029,1996-09-19
0.0,0.0,3029,1996-09-20
0.0,0.0,3029,1996-09-21
0.0,0.0,3029,1996-09-22
0.5,5.0,3029,1996-09-23
0.0,0.0,3029,1996-09-24
0.0,0.0,3029,1996-09-25
0.0,0.0,3029,1996-09-26
0.0,0.0,3029,1996-09-27
0.0,0.0,3029,1996-09-28
0.0,5.0,3029,1996-09-29
0.0,5.0,3029,1996-09-30
0.0,0.0,3029,1996-10-01
0.0,0.0,3029,1996-10-02
0.0,0.0,3029,1996-10-03
0.0,5.0,3029,1996-10-04
0.0,4.0,3029,1996-10-05
0.0,10.0,3029,1996-10-06
0.0,5.0,3029,1996-10-07
0.0,5.0,3029,1996-10-08
0.0,5.0,3029,1996-10-09
0.0,5.0,3029,1996-10-10
0.0,3.5,3029,1996-10-11
1.0,10.0,3029,1996-10-12
1.5,10.0,3029,1996-10-13
0.0,5.0,3029,1996-10-14
0.0,0.0,3029,1996-10-15
0.0,0.0,3029,1996-10-16
0.0,0.0,3029,1996-10-17
0.0,0.0,3029,1996-10-18
0.0,5.0,3029,1996-10-19
0.0,5.0,3029,1996-10-20
5.5,10.0,3029,1996-10-21
5.5,10.0,3029,1996-10-22
5.0,10.0,3029,1996-10-23
6.0,10.0,3029,1996-10-24
6.5,10.0,3029,1996-10-25
7.0,10.0,3029,1996-10-26
13.0,10.0,3029,1996-10-27
13.0,10.0,3029,1996-10-28
13.5,10.0,3029,1996-10-29
13.0,10.0,3029,1996-10-30
13.5,10.0,3029,1996-10-31
13.5,10.0,3029,1996-11-01
13.5,10.0,3029,1996-11-02
14.5,10.0,3029,1996-11-03
14.5,10.0,3029,1996-11-04
14.0,10.0,3029,1996-11-05
14.5,10.0,3029,1996-11-06
14.5,10.0,3029,1996-11-07
14.5,10.0,3029,1996-11-08
15.0,10.0,3029,1996-11-09
15.5,10.0,3029,1996-11-10
21.5,10.0,3029,1996-11-11
24.5,10.0,3029,1996-11-12
24.0,10.0,3029,1996-11-13
24.0,10.0,3029,1996-11-14
24.0,10.0,3029,1996-11-15
22.5,10.0,3029,1996-11-16
23.0,10.0,3029,1996-11-17
